happy,sad,angry,fear,neutral,surprise,disgust,label
9.090909090909092,36.36363636363637,0.0,0.0,54.54545454545454,0.0,0.0,Little Positive
26.08695652173913,0.0,0.0,0.0,73.91304347826086,0.0,0.0,Positive
70.37037037037037,18.51851851851852,0.0,0.0,11.11111111111111,0.0,0.0,Positive
22.22222222222222,3.7037037037037033,0.0,0.0,74.07407407407408,0.0,0.0,Positive
48.148148148148145,0.0,0.0,0.0,51.85185185185185,0.0,0.0,Positive
7.142857142857142,0.0,0.0,0.0,92.85714285714286,0.0,0.0,Positive
45.0,5.0,0.0,0.0,50.0,0.0,0.0,Positive
88.88888888888889,0.0,0.0,0.0,11.11111111111111,0.0,0.0,Positive
50.0,50.0,0.0,0.0,0.0,0.0,0.0,Negative
0.0,0.0,0.0,0.0,0.0,100.0,0.0,Positive
0.0,9.090909090909092,0.0,0.0,0.0,90.9090909090909,0.0,Positive
50.0,0.0,0.0,0.0,50.0,0.0,0.0,Positive
5.0,10.0,0.0,0.0,85.0,0.0,0.0,Positive
66.66666666666666,0.0,11.11111111111111,11.11111111111111,11.11111111111111,0.0,0.0,Little Positive
36.36363636363637,27.27272727272727,9.090909090909092,0.0,27.27272727272727,0.0,0.0,Little Positive
100.0,0.0,0.0,0.0,0.0,0.0,0.0,Positive
33.33333333333333,33.33333333333333,0.0,0.0,33.33333333333333,0.0,0.0,Little Positive
0.0,10.344827586206897,86.20689655172413,0.0,3.4482758620689653,0.0,0.0,Negative
0.0,0.0,12.5,0.0,87.5,0.0,0.0,Positive
0.0,0.0,0.0,0.0,100.0,0.0,0.0,Positive
0.0,0.0,0.0,0.0,100.0,0.0,0.0,Positive
4.545454545454546,0.0,0.0,0.0,95.45454545454545,0.0,0.0,Positive
33.33333333333333,16.666666666666664,0.0,0.0,50.0,0.0,0.0,Positive
11.11111111111111,55.55555555555556,0.0,0.0,33.33333333333333,0.0,0.0,Negative
94.11764705882352,5.88235294117647,0.0,0.0,0.0,0.0,0.0,Positive
73.33333333333333,13.333333333333334,0.0,0.0,13.333333333333334,0.0,0.0,Positive
14.285714285714285,57.14285714285714,0.0,0.0,28.57142857142857,0.0,0.0,Negative
0.0,50.0,0.0,0.0,50.0,0.0,0.0,Negative
14.285714285714285,0.0,0.0,0.0,85.71428571428571,0.0,0.0,Positive
9.090909090909092,0.0,0.0,0.0,90.9090909090909,0.0,0.0,Positive
0.0,13.636363636363635,0.0,0.0,86.36363636363636,0.0,0.0,Positive
0.0,66.66666666666666,0.0,0.0,33.33333333333333,0.0,0.0,Negative
0.0,100.0,0.0,0.0,0.0,0.0,0.0,Negative
0.0,63.63636363636363,0.0,13.636363636363635,22.727272727272727,0.0,0.0,Negative
0.0,40.909090909090914,4.545454545454546,9.090909090909092,45.45454545454545,0.0,0.0,Negative
4.761904761904762,66.66666666666666,0.0,0.0,28.57142857142857,0.0,0.0,Negative
0.0,0.0,0.0,0.0,100.0,0.0,0.0,Positive
0.0,0.0,0.0,0.0,100.0,0.0,0.0,Positive
100.0,0.0,0.0,0.0,0.0,0.0,0.0,Positive
100.0,0.0,0.0,0.0,0.0,0.0,0.0,Positive
36.11111111111111,0.0,0.0,2.7777777777777777,2.7777777777777777,58.333333333333336,0.0,Positive
100.0,0.0,0.0,0.0,0.0,0.0,0.0,Positive
100.0,0.0,0.0,0.0,0.0,0.0,0.0,Positive
100.0,0.0,0.0,0.0,0.0,0.0,0.0,Positive
100.0,0.0,0.0,0.0,0.0,0.0,0.0,Positive
0.0,0.0,0.0,0.0,100.0,0.0,0.0,Positive
4.3478260869565215,0.0,0.0,0.0,95.65217391304348,0.0,0.0,Positive
0.0,0.0,0.0,0.0,100.0,0.0,0.0,Positive
5.555555555555555,5.555555555555555,0.0,0.0,88.88888888888889,0.0,0.0,Positive
0.0,0.0,0.0,0.0,100.0,0.0,0.0,Positive
0.0,0.0,0.0,0.0,100.0,0.0,0.0,Positive
11.11111111111111,37.03703703703704,0.0,0.0,51.85185185185185,0.0,0.0,Little Positive
66.66666666666666,8.333333333333332,0.0,0.0,25.0,0.0,0.0,Positive
54.54545454545454,0.0,0.0,0.0,45.45454545454545,0.0,0.0,Positive
70.58823529411765,0.0,0.0,0.0,29.411764705882355,0.0,0.0,Positive
0.0,0.0,0.0,0.0,100.0,0.0,0.0,Positive
19.230769230769234,0.0,0.0,0.0,80.76923076923077,0.0,0.0,Positive
53.84615384615385,0.0,0.0,0.0,46.15384615384615,0.0,0.0,Positive
38.46153846153847,0.0,0.0,0.0,61.53846153846154,0.0,0.0,Positive
25.806451612903224,0.0,0.0,0.0,74.19354838709677,0.0,0.0,Positive
46.15384615384615,0.0,0.0,0.0,53.84615384615385,0.0,0.0,Positive
10.0,0.0,0.0,0.0,90.0,0.0,0.0,Positive
0.0,0.0,0.0,0.0,100.0,0.0,0.0,Positive
0.0,0.0,0.0,0.0,100.0,0.0,0.0,Positive
0.0,0.0,0.0,0.0,100.0,0.0,0.0,Positive
